id_discente;sexo;ano_nascimento;raca;estado_origem;cidade_origem;estado;municipio;bairro;nivel_ensino;curso;forma_ingresso;ano_ingresso;periodo_ingresso;status;cotista;tipo_cota;descricao_tipo_cota
63515e7a9ae5d71bc586787f0fc0fbd5;M;1996;Branco;Não Informado;CAICÓ;Rio Grande do Norte;CAICÓ;Paraíba;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
f1d16a19be6f69cd58bde2ed1af3e07e;F;1994;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;BARRA NOVA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
138acaa997c146e56f0db3676fb06c69;M;1995;Branco;Não Informado;PARELHAS;Rio Grande do Norte;PARELHAS;Centro;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L5;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
ae143fcb59fe0e99208a8181962a0913;M;1987;Branco;Rio Grande do Norte;MESSIAS TARGINO;Rio Grande do Norte;CAICÓ;PAULO VI;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L5;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
d6773cc685242ff563786f2e97a22900;M;1995;Pardo;Rio Grande do Norte;CURRAIS NOVOS;Rio Grande do Norte;CURRAIS NOVOS;SILVIO BEZERRA DE MELO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CONCLUÍDO;t;L1;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
7457dda8d3516e297fded532839d97d0;M;1984;Negro;Rio Grande do Norte;NÃO INFORMADO;Rio Grande do Norte;CAICÓ;SAMANAÚ;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L2;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
f3a28d35a13290555b605243a60ae177;M;1995;Pardo;Rio Grande do Norte;NATAL;Rio Grande do Norte;ACARI;PETRÓPOLIS;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CONCLUÍDO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
995ab94cd399bfc5391dfb9096ba382c;M;1996;Branco;Rio Grande do Norte;NATAL;Rio Grande do Norte;CAICÓ;VILA DO PRÍNCIPE;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L5;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
6e1eb42d788d8ac16958f50ccdb3a632;M;1982;Branco;Rio Grande do Norte;NATAL;Rio Grande do Norte;CAICÓ;ZONA RURAL;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
4201a236c041d6abccf6d17a05ef589e;M;1990;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;Zona Rural;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
5a5c935f3277d01599712eab4386662b;M;1997;Pardo;Não Informado;NÃO INFORMADO;Rio Grande do Norte;SÃO JOÃO DO SABUGI;BELO HORIZONTE;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L6;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).
88b65d16788f215f4deb5c4546e90e3b;M;1994;Pardo;Rio Grande do Norte;NATAL;Rio Grande do Norte;CAICÓ;SANTA COSTA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
e3b039b96e89277ebe6d1687e7ce313b;M;1997;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;WALFREDO GURGEL;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L1;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
62725ca4ef5c36a521bc554b10ce6d84;M;1998;Pardo;Ceará;ACOPIARA;Rio Grande do Norte;CAICÓ;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CONCLUÍDO;t;L2;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
e3bf983e63df54be3bea2b7c6ebe5a99;M;1980;Indígena;Amazonas;SÃO GABRIEL DA CACHOEIRA;Rio Grande do Norte;CAICÓ;SOLEDADE;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L2;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
f71da7121c92f20914ae667cf2f1e0d9;M;1995;Não Informado;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;SÃO JOSÉ DO SERIDÓ;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CONCLUÍDO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
722cb2dfbfaabb65685ad1f6d550429c;M;1985;Negro;São Paulo;SÃO PAULO;Rio Grande do Norte;NATAL;;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
139836b4e2851f5da991cb3f78c9891d;M;1997;Pardo;Rio Grande do Norte;PARELHAS;Rio Grande do Norte;NATAL;NEÓPOLIS;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
0347e118dc1347900f6bf3cdbb213dbd;M;1990;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L2;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
73201241bc6fc5f21b875513f1be95ce;M;1988;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;BOA PASSAGEM;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L5;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
af89f2cd9ddbd3c3b3794bc3085e03b8;M;1995;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
3256a09682933c9ab3ac138340d89e59;M;1997;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;RECREIO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L6;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).
3276c0535286e9e91008df9067df1c74;M;1996;Branco;Rio Grande do Norte;PARNAMIRIM;Rio Grande do Norte;JUCURUTU;João de Barro;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CONCLUÍDO;t;L1;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
44f364d86b6cf539069eaa6329f6b84a;M;1983;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
f5ad34c1294128e1ad26d8ce0c684f8d;M;1993;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;FLORÂNIA;Bairro Paz e Amor;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
e49990c485b1d26df2b6e1241b0a6d30;M;1995;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;VILA ALTIVA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L1;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
3cf3f32925ef761ed13a1952deb39340;F;1994;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
f901d3fb3a68272ed78b671cf0c04c4f;M;1997;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;SÃO FERNANDO;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L6;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).
2ad3f4ab0fedfcd5091b5fe9aa647caa;M;1984;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
9b6c596af04e1d180fd3739b27a188e9;M;1997;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;João XXIII;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
34e6a197506006c56adc39e92068a9ab;F;1997;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;BARRA NOVA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CONCLUÍDO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
0a81dbbeaa7320cdd75155039414c791;M;1995;Negro;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;SERRA NEGRA DO NORTE;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CONCLUÍDO;t;L6;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II,Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº12.711/2012).
dbb685c19248503a660736a9b1b70723;M;1997;Branco;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;PARAÍBA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
b944cf5933f61824270d635f2a0147fb;M;1969;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
afde53617a80c34dcf62d0a0151ad03f;M;1991;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;BOA PASSAGEM;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CONCLUÍDO;f;;
bccd2d3e6c60489b3885cf2f2e9c34e6;M;1993;Indígena;Rio Grande do Norte;CURRAIS NOVOS;Rio Grande do Norte;CURRAIS NOVOS;Antônio Rafael;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CONCLUÍDO;t;L2;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
cc7fa68616e047a04c5df413277f3e4e;M;1995;Pardo;Rio Grande do Norte;CARNAÚBA DOS DANTAS;Rio Grande do Norte;CARNAÚBA DOS DANTAS;Povoado Ermo;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;L5;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).
3b1fe3dc9482fdd3930feddaaa90418c;M;1989;Branco;Não Informado;CAICÓ;Rio Grande do Norte;CAICÓ;;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2015;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
40e1f973d13da98ccc7b43cd83914d2a;M;1991;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;NATAL;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;REOCUPAÇÃO DE VAGAS RESIDUAIS;2016;1;CANCELADO;f;;
062b7a54f5f07dad51d71a6d493df134;M;1987;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;CANDELÁRIA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;REOCUPAÇÃO DE VAGAS RESIDUAIS;2016;1;CANCELADO;f;;
b2142e7fd9616d9d75a7b6ef10f5ec86;M;1986;Branco;Não Informado;CAICÓ;Rio Grande do Norte;CAICÓ;PAULO VI;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2016;1;ATIVO - FORMANDO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
37993cd83c1a531228b0f26956ea1971;M;1992;Pardo;Rio Grande do Norte;OURO BRANCO;Rio Grande do Norte;OURO BRANCO;CENTRO;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2016;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
2190f60433fd808a9d2a34c1976145d8;M;1998;Pardo;Rio Grande do Norte;CAICÓ;Rio Grande do Norte;CAICÓ;Zona Rural;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2016;1;CONCLUÍDO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
9bd7b91c723a6a551382e3e779e42779;M;1988;Branco;Rio Grande do Norte;NÃO INFORMADO;Rio Grande do Norte;CAICÓ;BARRA NOVA;GRADUAÇÃO;SISTEMAS DE INFORMAÇÃO;SiSU;2016;1;CANCELADO;t;A1;Candidatos que concluíram o Ensino Fundamental e cursaram todo o Ensino Médio nas microrregiões Borborema Potiguar-RN, Seridó Ocidental-RN e Seridó Oriental-RN ou nas microrregiões vizinhas Agreste Potiguar-RN, Angicos-RN, Serra de Santana-RN, Vale do Açu-RN, Catolé do Rocha-PB, Curimataú Ocidental-PB, Curimataú Oriental-PB, Patos-PB, Seridó Ocidental Paraibano-PB, Seridó Oriental Paraibano-PB e Sousa-PB, excluídos aqueles que concluíram o Ensino Fundamental e/ou o Ensino Médio por meio de exames supletivos.
